Timestamp,Zone1Temp (C),Zone2Temp (C),JobPv,Zone1SafetyTemp (C),Zone2SafetyTemp (C)
2026-05-10 10:57:53,255.0,253.0,0.0,0.0,0.0
2026-05-10 10:59:46,0.0,0.0,0.0,0.0,0.0
2026-05-10 11:00:46,0.0,0.0,0.0,0.0,0.0
2026-05-10 11:01:46,0.0,0.0,0.0,0.0,0.0
2026-05-10 11:02:46,0.0,0.0,0.0,0.0,0.0
2026-05-10 11:56:48,0.0,0.0,0.0,0.0,0.0
2026-05-10 11:58:48,0.0,0.0,0.0,0.0,0.0
2026-05-10 11:59:58,0.0,0.0,0.0,0.0,0.0
2026-05-10 12:01:35,0.0,0.0,0.0,0.0,0.0
2026-05-10 12:04:17,0.0,0.0,0.0,0.0,0.0
2026-05-10 12:10:29,0.0,0.0,0.0,0.0,0.0
2026-05-10 12:11:29,0.0,0.0,0.0,0.0,0.0
2026-05-10 12:52:30,0.0,0.0,0.0,0.0,0.0
2026-05-10 12:53:30,0.0,0.0,0.0,0.0,0.0
2026-05-10 12:54:30,0.0,0.0,0.0,0.0,0.0
2026-05-10 13:07:43,0.0,0.0,0.0,0.0,0.0
2026-05-10 13:08:43,0.0,0.0,0.0,0.0,0.0
2026-05-10 13:09:43,0.0,0.0,0.0,0.0,0.0
2026-05-10 13:10:43,0.0,0.0,0.0,0.0,0.0
2026-05-10 13:47:45,0.0,0.0,0.0,0.0,0.0
